,SM300-Efficiency_filenames,SM300-Efficiency_importance,SM300-Efficiency_original_index,SM300-Rate_filenames,SM300-Rate_importance,SM300-Rate_original_index,SM300-Lag_filenames,SM300-Lag_importance,SM300-Lag_original_index,SM300-AUC_filenames,SM300-AUC_importance,SM300-AUC_original_index,SM60-Efficiency_filenames,SM60-Efficiency_importance,SM60-Efficiency_original_index,SM60-Rate_filenames,SM60-Rate_importance,SM60-Rate_original_index,SM60-Lag_filenames,SM60-Lag_importance,SM60-Lag_original_index,SM60-AUC_filenames,SM60-AUC_importance,SM60-AUC_original_index,Ratio-Efficiency_filenames,Ratio-Efficiency_importance,Ratio-Efficiency_original_index,Ratio-Rate_filenames,Ratio-Rate_importance,Ratio-Rate_original_index,Ratio-Lag_filenames,Ratio-Lag_importance,Ratio-Lag_original_index,Ratio-AUC_filenames,Ratio-AUC_importance,Ratio-AUC_original_index
22,YNR072W,0.0080460918196925,1082,YNL179C,0.0003913191073446,157,YLR461W,0.1359071140174287,338,YNR044W,0.252889558852149,1126,YOL155C,0.0087838723560933,1032,YNL098C,0.0003912081447263,454,YEL069C,0.188967408017302,792,YCR067C,0.1827284260024284,3102,YPL017C,0.0132014275563881,1250,YOR153W,0.0114634838650336,1732,YHR217C,0.0179963755227058,170,YGL177W,0.0118318009137148,24
23,YBL081W,0.0080366291997364,580,YIL082W,0.0003895255156758,698,YCR108C,0.133849968695681,174,YKL202W,0.2507379942481165,651,YKR047W,0.008744749820375,170,YER019W,0.0003912081447263,269,YER019W,0.188967408017302,269,YML132W,0.1822875923539224,974,YLR371W,0.0132014275563881,3319,YKL223W,0.0114617579811949,294,YBL084C,0.0177632790620542,1130,YNL334C,0.0118265677519533,45
24,YPL257W,0.0078637305374813,303,YLR140W,0.0003887673549107,99,YDR542W,0.1333878941019063,337,YMR173W,0.249065251489454,3506,YKL223W,0.0085203414150589,294,YAR050W,0.0003882300420248,6964,YHR079C,0.188967408017302,2078,YJL020C,0.1803070223739914,1368,YAL031C,0.0132014275563881,851,YOL025W,0.0114525871621985,231,YNL019C,0.0177034502467648,857,YGL014W,0.0116969746622991,1743
25,YHR217C,0.0077422482232417,167,YDR150W,0.0003862790321818,2720,YKL202W,0.1331738455105529,564,YLR202C,0.2451933765769484,270,YNL338W,0.0084352265289282,269,YJR162C,0.0003734806316067,72,YNR065C,0.188967408017302,2774,YAR050W,0.1793555618174101,4999,YLR399C,0.0132014275563881,989,YNL338W,0.0113159206012601,187,YAR031W,0.0174538231695716,265,YOL155C,0.0116859071015428,1766
26,YPL009C,0.0075293888162446,3327,YBR289W,0.0003854482611683,1714,YCL068C,0.1328236522738719,337,YOL155C,0.232147505954601,1545,YNL018C,0.0084348217995533,864,YML132W,0.0003618267369954,974,YPL190C,0.188967408017302,2793,YJR151C,0.1778554027022001,1665,YJR109C,0.0132014275563881,278,YBR112C,0.0112608462054864,2295,YGL052W,0.0174482306587673,285,YBL109W,0.011652878319943,249
27,YIL115C,0.0074210513392981,1712,YCR108C,0.0003822720827645,179,YMR173W,0.1317133525630685,5327,YOL086C,0.2315451366741198,137,YAR029W,0.0083313871028583,219,YBL109W,0.0003551224574679,370,YLR272C,0.188967408017302,590,YHR217C,0.1776991890508519,564,YMR064W,0.0132014275563881,598,YAR050W,0.0112139574151967,217,YKL030W,0.0173942388423159,182,YKL163W,0.0114232788530425,912
28,YDR509W,0.0074071450057778,301,YNL179C,0.0003809858112785,178,YKR040C,0.1295007796954559,446,YOR053W,0.2298920088608408,311,YJR151C,0.0083195199734246,1665,YDR342C,0.0003529049023279,1357,YJR062C,0.188967408017302,1342,YAR029W,0.1774396582283317,56,YAL068C,0.0132014275563881,68,YIR019C,0.0110712828310924,4733,YDR543C,0.0173320402723675,180,YCL073C,0.0113758201799816,1795
29,YML113W,0.0073245401452321,408,YGL181W,0.000378645342352,1348,YHR211W,0.1288918839341771,3146,YDR040C,0.227775332071431,450,YGL260W,0.008224145483509,10,YKL223W,0.000345301062152,43,YKR029C,0.188967408017302,1261,YCR108C,0.1755514753954935,179,YKL030W,0.013118077640283,46,YLR311C,0.0110278008856571,344,YNR077C,0.017147212541909,27,YKL202W,0.0113460545120037,374
30,YFL056C,0.0073032530398327,205,YMR303C,0.0003752818125252,253,YCR067C,0.1274328823582017,1467,YDL248W,0.2209242339470995,613,YOL155C,0.0081964445834795,3573,YDR445C,0.0003353199568769,136,YEL069C,0.188967408017302,791,YOL086C,0.1746752773331663,137,YKR038C,0.0131110337211314,818,YHR141C,0.0109492469368779,156,YNL017C,0.0168972318238622,88,YNL338W,0.0113293686390522,148
31,YNL338W,0.0072823019725879,41,YGL181W,0.0003750720373089,1517,YDR543C,0.1273562610403243,200,YDL248W,0.2209242339470995,619,YJL216C,0.0081089660690756,1494,YFL021W,0.0003315526422315,99,YOR006C,0.188967408017302,207,YLR106C,0.1709264673768636,409,YEL059W,0.0129636040886327,227,YOR053W,0.0109190678900126,100,YJR023C,0.0168765163986981,114,YFR016C,0.011323814509905,2857
32,YDL039C,0.0072510906145642,730,YIL100W,0.0003700846084049,77,YOR009W,0.1252985222625058,1076,YER187W,0.2206980707347977,215,YBL109W,0.0081016808010884,249,YGR254W,0.00033120246555,1019,YLR210W,0.188967408017302,275,YDR542W,0.1693169714692349,23,YOL155C,0.0129302427833285,1644,YOL155C,0.0109116923202033,1766,YOR305W,0.016726134061787,749,YNL338W,0.0112985047863603,269
33,YMR303C,0.0071673190835408,253,YPL190C,0.0003683104008106,589,YMR173W,0.12426195146186,4408,YGR168C,0.2155577040645855,967,YIL169C,0.0080571778417554,1143,YLL065W,0.0003243409523673,400,YML073C,0.188967408017302,170,YPL257W,0.1693072493555509,305,YAL065C,0.0126999297217799,277,YOR054C,0.0108022851048088,1216,YKL163W,0.0165080719188063,386,YCR108C,0.0110982089498185,127
34,YGL181W,0.0070159135269528,1575,YJR162C,0.0003630445123007,72,YOR305W,0.1241258516612356,751,YAR050W,0.2119934568428558,772,YBR112C,0.0080158453208096,2815,YNL337W,0.000324312194962,44,YJL112W,0.188967408017302,1926,YJL158C,0.1691071061323643,258,YAL069W,0.0126573998622939,242,YLR371W,0.0105419488794191,3319,YOL025W,0.0163200136896575,231,YGL183C,0.0110688272859909,497
35,YCR009C,0.0070013260927383,350,YNL337W,0.0003593729676265,2,YDR543C,0.1237592421199615,133,YHR217C,0.2113120777071281,271,YBR135W,0.0078679385320255,414,YBL113C,0.0003230435849262,1091,YNL019C,0.1840904932054267,20,YNR077C,0.1658234932743683,27,YOL120C,0.0124393746735002,359,YPL017C,0.0105419488794191,1250,YOR009W,0.0161576618209733,1043,YNL027W,0.0110231451328597,453
36,YKL030W,0.0069818396935815,99,YJL159W,0.0003573108981158,548,YDR012W,0.1235485398106367,791,YDR420W,0.2108568260822204,1626,YBL109W,0.0076371448948415,261,YDR542W,0.0003214759251759,35,YFL056C,0.1840164604870661,544,YLR124W,0.1652229648253086,245,YLR202C,0.0124293565797861,293,YAL068C,0.0105419488794191,68,YNR044W,0.0161262034131172,1128,YFR016C,0.0109977872052326,2978
37,YCR002C,0.0069505792860437,260,YDR040C,0.0003517502274688,450,YLR432W,0.1234443455922058,925,YNL338W,0.2071662364543352,185,YBL113C,0.0076063938764217,922,YLL065W,0.0003118634192899,397,YOL155C,0.1801839660478199,957,YOR267C,0.1642320426209914,2615,YNL338W,0.0122170284934993,153,YJR109C,0.0105419488794191,278,YCR009C,0.0158563647908758,107,YMR173W,0.0107402874827439,4656
38,YDR542W,0.0069373908598984,314,YNL179C,0.0003513393675015,166,YEL070W,0.120068333004517,1264,YGR034W,0.2065997676422125,217,YHR217C,0.0075896954292703,564,YNL338W,0.0003112484475428,214,YOR267C,0.1777273683647824,2445,YLR144C,0.1626698162817536,132,YPL016W,0.0122115553472539,1938,YMR064W,0.0105419488794191,598,YPR202W,0.0154805577545279,102,YJL020C,0.010704395358951,4825
39,YCR004C,0.0068583602002595,539,YMR303C,0.0003450072069155,235,YGR254W,0.1195441223493705,1019,YHR145C,0.2060565820506774,251,YJR023C,0.0074344223649222,293,YHR217C,0.0003104523867608,86,YGL260W,0.1750250010486763,238,YLR087C,0.1618209802177788,949,YMR173W,0.0121751722631492,5495,YAL031C,0.0105419488794191,851,YPR202W,0.0154805577545279,101,YOL165C,0.0105498044842749,23
40,YAR050W,0.0068272505494275,772,YAR031W,0.0003433855599358,764,YNL017C,0.119471935524527,95,YGR108W,0.2051270316691955,1119,YLR202C,0.0073939581133215,270,YDR420W,0.0003080315259914,1537,YDL229W,0.1733083041195625,926,YDR543C,0.160445150157119,50,YKL030W,0.0120613717306872,31,YLR399C,0.0105419488794191,989,YPR202W,0.0154805577545279,100,YDR542W,0.0104578372648287,314
41,YBR112C,0.0067721418883892,3144,YMR173W,0.0003416568803433,3506,YJL020C,0.1185226428162883,5090,YKL201C,0.2044905279208804,3477,YAR029W,0.0073406305077896,49,YCR079W,0.0003065882047146,180,YJL220W,0.1694531579827531,135,YJL020C,0.160092829741243,905,YKL225W,0.0120346926858652,289,YBR028C,0.0105419488794191,138,YIL115C,0.0154576381839088,2150,YOR330C,0.0104519421920435,1418
42,YNR066C,0.006733616542017,231,YER133W,0.0003379351530672,1406,YCR107W,0.1175679030033387,1023,YBL113C,0.2041273218249421,1127,YJR162C,0.007303806927265,56,YIR040C,0.0003054728987977,9,YJR162C,0.1679248404215212,233,YMR173W,0.1590348724363729,760,YNL338W,0.0119220337698975,269,YKR038C,0.0104917083014917,818,YJL216C,0.0152382114302762,758,YLR310C,0.0104519421920435,1680
43,YDR544C,0.0067244150341834,432,YKR105C,0.0003336024540578,881,YOR009W,0.1162752050982559,1043,YOR053W,0.2031948428385359,415,YJL159W,0.007084402901414,308,YLR311C,0.0003030057550231,168,YDR040C,0.1663534510619745,486,YGL062W,0.1569703383450676,338,YOR153W,0.0118280563325997,557,YAR050W,0.0104213391808218,3185,YAL065C,0.0152050694829305,290,YML065W,0.0104519421920435,1307
44,YNL179C,0.0066829865175629,157,YGR108W,0.0003329092643658,1119,YDL248W,0.1162367893707919,121,YAL068C,0.2003664741017313,284,YDR543C,0.0070168147451312,155,YKL163W,0.0003006393137716,912,YNL334C,0.1640929694914357,45,YMR303C,0.1553460060682853,431,YKL023W,0.0118133572503549,835,YDR145W,0.0102904864327716,1236,YDR470C,0.0151640476901223,1468,YNL338W,0.0103901064379691,245
45,YPL025C,0.0066485099566951,339,YKL054C,0.0003328061892973,1399,YDL248W,0.1162367893707919,125,YHR217C,0.1989428301480892,162,YKL030W,0.0069748752346259,160,YCR083W,0.0002973677022373,373,YNR077C,0.1638624033146811,139,YCR108C,0.1548719834582742,376,YJR161C,0.0116948372784175,574,YBR298C,0.0101362251853549,1266,YGL255W,0.0151365232276752,572,YMR173W,0.0103610487904072,4959
46,YMR173W,0.0066336039560367,432,YJL159W,0.00033227102899,572,YDL248W,0.1162367893707919,124,YDL243C,0.1981592113977511,209,YMR303C,0.0069424540066607,431,YJL218W,0.0002954205025605,119,YOL158C,0.1607390767605945,449,YKL163W,0.1544909135148245,912,YLR061W,0.0116811832957489,130,YNL209W,0.0101162220415729,458,YNL338W,0.0150378071020299,187,YAR050W,0.0103129312331421,3185
47,YCL001W,0.0066243280496193,455,YGL260W,0.0003272584484589,211,YHR079C,0.1161073177232722,2078,YOL165C,0.1966964945293816,23,YCR108C,0.0069010859414887,380,YCR097W,0.0002913466297495,74,YCR008W,0.1599071479627267,187,YAR029W,0.1543907488766454,49,YOR305W,0.0115567910228948,750,YHR211W,0.0100325803487915,4161,YNL017C,0.0150091199434841,91,YDR543C,0.0103114433500856,204
48,YKL030W,0.0066167563394105,172,YOR153W,0.0003262733879894,2583,YNL098C,0.1161073177232722,454,YJR139C,0.1943556370147654,164,YNL338W,0.0068706699186477,222,YOR199W,0.000287725236287,34,YKL198C,0.157627400944484,1882,YKL225W,0.1539874620733889,339,YFL063W,0.0115508193989335,395,YOR305W,0.0100231393960925,751,YMR326C,0.0150067477270498,301,YKL023W,0.0102270708139529,835
49,YAL068C,0.0066018711162869,284,YHL048W,0.0003261095421136,247,YKR029C,0.1161073177232722,1261,YGL052W,0.1942385809358458,285,YBL113C,0.0068512251323776,1091,YOR054C,0.0002873238958708,1855,YCR089W,0.1557871407602474,2663,YLR255C,0.1516912987478504,234,YOL155C,0.0115101496084714,2164,YPR202W,0.0098529687366667,223,YJR162C,0.0149686126160533,287,YDR420W,0.0102084521883575,1783
